Village A,Village B,Village C,Village D,Village E
0.52056,0.52056,0.52056,0.52056,0.52056
0.3144,0.3144,0.3144,0.3144,0.3144
0.21719,0.21719,0.21719,0.21719,0.21719
0.06422,0.06422,0.06422,0.06422,0.06422
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00286,0.00286,0.00286,0.00286,0.00286
0.04702,0.04702,0.04702,0.04702,0.04702
0.10564,0.10564,0.10564,0.10564,0.10564
0.28927,0.28927,0.28927,0.28927,0.28927
0.30911,0.30911,0.30911,0.30911,0.30911
0.06124,0.06124,0.06124,0.06124,0.06124
0.08287,0.08287,0.08287,0.08287,0.08287
0.0764,0.0764,0.0764,0.0764,0.0764
0.22131,0.22131,0.22131,0.22131,0.22131
0.37144,0.37144,0.37144,0.37144,0.37144
0.12433,0.12433,0.12433,0.12433,0.12433
0.01411,0.01411,0.01411,0.01411,0.01411
0.00051,0.00051,0.00051,0.00051,0.00051
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00213,0.00213,0.00213,0.00213,0.00213
0.05948,0.05948,0.05948,0.05948,0.05948
0.07142,0.07142,0.07142,0.07142,0.07142
0.39296,0.39296,0.39296,0.39296,0.39296
0.30546,0.30546,0.30546,0.30546,0.30546
0.38629,0.38629,0.38629,0.38629,0.38629
0.3496,0.3496,0.3496,0.3496,0.3496
0.18982,0.18982,0.18982,0.18982,0.18982
0.17427,0.17427,0.17427,0.17427,0.17427
0.1178,0.1178,0.1178,0.1178,0.1178
0.07968,0.07968,0.07968,0.07968,0.07968
0.00293,0.00293,0.00293,0.00293,0.00293
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01418,0.01418,0.01418,0.01418,0.01418
0.05424,0.05424,0.05424,0.05424,0.05424
0.19441,0.19441,0.19441,0.19441,0.19441
0.39162,0.39162,0.39162,0.39162,0.39162
0.39204,0.39204,0.39204,0.39204,0.39204
0.3603,0.3603,0.3603,0.3603,0.3603
0.5496,0.5496,0.5496,0.5496,0.5496
0.44682,0.44682,0.44682,0.44682,0.44682
0.38322,0.38322,0.38322,0.38322,0.38322
0.22546,0.22546,0.22546,0.22546,0.22546
0.18386,0.18386,0.18386,0.18386,0.18386
0.0302,0.0302,0.0302,0.0302,0.0302
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00438,0.00438,0.00438,0.00438,0.00438
0.08601,0.08601,0.08601,0.08601,0.08601
0.23811,0.23811,0.23811,0.23811,0.23811
0.39907,0.39907,0.39907,0.39907,0.39907
0.55807,0.55807,0.55807,0.55807,0.55807
0.47884,0.47884,0.47884,0.47884,0.47884
0.32502,0.32502,0.32502,0.32502,0.32502
0.4969,0.4969,0.4969,0.4969,0.4969
0.37537,0.37537,0.37537,0.37537,0.37537
0.44157,0.44157,0.44157,0.44157,0.44157
0.363,0.363,0.363,0.363,0.363
0.17039,0.17039,0.17039,0.17039,0.17039
0.05046,0.05046,0.05046,0.05046,0.05046
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00305,0.00305,0.00305,0.00305,0.00305
0.07145,0.07145,0.07145,0.07145,0.07145
0.22417,0.22417,0.22417,0.22417,0.22417
0.36579,0.36579,0.36579,0.36579,0.36579
0.49551,0.49551,0.49551,0.49551,0.49551
0.52426,0.52426,0.52426,0.52426,0.52426
0.7203,0.7203,0.7203,0.7203,0.7203
0.73575,0.73575,0.73575,0.73575,0.73575
0.6753,0.6753,0.6753,0.6753,0.6753
0.56031,0.56031,0.56031,0.56031,0.56031
0.40081,0.40081,0.40081,0.40081,0.40081
0.23609,0.23609,0.23609,0.23609,0.23609
0.06122,0.06122,0.06122,0.06122,0.06122
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00287,0.00287,0.00287,0.00287,0.00287
0.0851,0.0851,0.0851,0.0851,0.0851
0.21457,0.21457,0.21457,0.21457,0.21457
0.42463,0.42463,0.42463,0.42463,0.42463
0.55098,0.55098,0.55098,0.55098,0.55098
0.70851,0.70851,0.70851,0.70851,0.70851
0.77534,0.77534,0.77534,0.77534,0.77534
0.65172,0.65172,0.65172,0.65172,0.65172
0.68634,0.68634,0.68634,0.68634,0.68634
0.38997,0.38997,0.38997,0.38997,0.38997
0.15998,0.15998,0.15998,0.15998,0.15998
0.16495,0.16495,0.16495,0.16495,0.16495
0.0565,0.0565,0.0565,0.0565,0.0565
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00384,0.00384,0.00384,0.00384,0.00384
0.0824,0.0824,0.0824,0.0824,0.0824
0.26417,0.26417,0.26417,0.26417,0.26417
0.36213,0.36213,0.36213,0.36213,0.36213
0.5653,0.5653,0.5653,0.5653,0.5653
0.46933,0.46933,0.46933,0.46933,0.46933
0.34031,0.34031,0.34031,0.34031,0.34031
0.63801,0.63801,0.63801,0.63801,0.63801
0.62244,0.62244,0.62244,0.62244,0.62244
0.53396,0.53396,0.53396,0.53396,0.53396
0.41517,0.41517,0.41517,0.41517,0.41517
0.21998,0.21998,0.21998,0.21998,0.21998
0.06778,0.06778,0.06778,0.06778,0.06778
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01819,0.01819,0.01819,0.01819,0.01819
0.16437,0.16437,0.16437,0.16437,0.16437
0.3561,0.3561,0.3561,0.3561,0.3561
0.35439,0.35439,0.35439,0.35439,0.35439
0.2882,0.2882,0.2882,0.2882,0.2882
0.34276,0.34276,0.34276,0.34276,0.34276
0.45838,0.45838,0.45838,0.45838,0.45838
0.48657,0.48657,0.48657,0.48657,0.48657
0.4293,0.4293,0.4293,0.4293,0.4293
0.22039,0.22039,0.22039,0.22039,0.22039
0.04261,0.04261,0.04261,0.04261,0.04261
0.00132,0.00132,0.00132,0.00132,0.00132
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.06503,0.06503,0.06503,0.06503,0.06503
0.08819,0.08819,0.08819,0.08819,0.08819
0.16756,0.16756,0.16756,0.16756,0.16756
0.44295,0.44295,0.44295,0.44295,0.44295
0.36827,0.36827,0.36827,0.36827,0.36827
0.18877,0.18877,0.18877,0.18877,0.18877
0.66632,0.66632,0.66632,0.66632,0.66632
0.65971,0.65971,0.65971,0.65971,0.65971
0.39437,0.39437,0.39437,0.39437,0.39437
0.25659,0.25659,0.25659,0.25659,0.25659
0.07942,0.07942,0.07942,0.07942,0.07942
0.05969,0.05969,0.05969,0.05969,0.05969
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00362,0.00362,0.00362,0.00362,0.00362
0.08017,0.08017,0.08017,0.08017,0.08017
0.22084,0.22084,0.22084,0.22084,0.22084
0.35337,0.35337,0.35337,0.35337,0.35337
0.46446,0.46446,0.46446,0.46446,0.46446
0.30399,0.30399,0.30399,0.30399,0.30399
0.30342,0.30342,0.30342,0.30342,0.30342
0.21624,0.21624,0.21624,0.21624,0.21624
0.30891,0.30891,0.30891,0.30891,0.30891
0.45471,0.45471,0.45471,0.45471,0.45471
0.17047,0.17047,0.17047,0.17047,0.17047
0.11481,0.11481,0.11481,0.11481,0.11481
0.02844,0.02844,0.02844,0.02844,0.02844
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0032,0.0032,0.0032,0.0032,0.0032
0.0793,0.0793,0.0793,0.0793,0.0793
0.23379,0.23379,0.23379,0.23379,0.23379
0.37271,0.37271,0.37271,0.37271,0.37271
0.55606,0.55606,0.55606,0.55606,0.55606
0.67894,0.67894,0.67894,0.67894,0.67894
0.75307,0.75307,0.75307,0.75307,0.75307
0.55652,0.55652,0.55652,0.55652,0.55652
0.47567,0.47567,0.47567,0.47567,0.47567
0.30252,0.30252,0.30252,0.30252,0.30252
0.15663,0.15663,0.15663,0.15663,0.15663
0.08934,0.08934,0.08934,0.08934,0.08934
0.04535,0.04535,0.04535,0.04535,0.04535
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00252,0.00252,0.00252,0.00252,0.00252
0.0786,0.0786,0.0786,0.0786,0.0786
0.25982,0.25982,0.25982,0.25982,0.25982
0.36925,0.36925,0.36925,0.36925,0.36925
0.53748,0.53748,0.53748,0.53748,0.53748
0.67786,0.67786,0.67786,0.67786,0.67786
0.69726,0.69726,0.69726,0.69726,0.69726
0.62379,0.62379,0.62379,0.62379,0.62379
0.61037,0.61037,0.61037,0.61037,0.61037
0.50249,0.50249,0.50249,0.50249,0.50249
0.20193,0.20193,0.20193,0.20193,0.20193
0.00838,0.00838,0.00838,0.00838,0.00838
0.00047,0.00047,0.00047,0.00047,0.00047
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00356,0.00356,0.00356,0.00356,0.00356
0.05822,0.05822,0.05822,0.05822,0.05822
0.19153,0.19153,0.19153,0.19153,0.19153
0.22562,0.22562,0.22562,0.22562,0.22562
0.4379,0.4379,0.4379,0.4379,0.4379
0.54243,0.54243,0.54243,0.54243,0.54243
0.67968,0.67968,0.67968,0.67968,0.67968
0.73013,0.73013,0.73013,0.73013,0.73013
0.6447,0.6447,0.6447,0.6447,0.6447
0.56736,0.56736,0.56736,0.56736,0.56736
0.42696,0.42696,0.42696,0.42696,0.42696
0.1981,0.1981,0.1981,0.1981,0.1981
0.05887,0.05887,0.05887,0.05887,0.05887
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00257,0.00257,0.00257,0.00257,0.00257
0.07657,0.07657,0.07657,0.07657,0.07657
0.20919,0.20919,0.20919,0.20919,0.20919
0.1675,0.1675,0.1675,0.1675,0.1675
0.41052,0.41052,0.41052,0.41052,0.41052
0.47979,0.47979,0.47979,0.47979,0.47979
0.34867,0.34867,0.34867,0.34867,0.34867
0.41654,0.41654,0.41654,0.41654,0.41654
0.5063,0.5063,0.5063,0.5063,0.5063
0.36368,0.36368,0.36368,0.36368,0.36368
0.3323,0.3323,0.3323,0.3323,0.3323
0.19307,0.19307,0.19307,0.19307,0.19307
0.06239,0.06239,0.06239,0.06239,0.06239
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0043,0.0043,0.0043,0.0043,0.0043
0.0771,0.0771,0.0771,0.0771,0.0771
0.26323,0.26323,0.26323,0.26323,0.26323
0.44881,0.44881,0.44881,0.44881,0.44881
0.59266,0.59266,0.59266,0.59266,0.59266
0.63562,0.63562,0.63562,0.63562,0.63562
0.73532,0.73532,0.73532,0.73532,0.73532
0.63276,0.63276,0.63276,0.63276,0.63276
0.67579,0.67579,0.67579,0.67579,0.67579
0.43408,0.43408,0.43408,0.43408,0.43408
0.05031,0.05031,0.05031,0.05031,0.05031
0.10821,0.10821,0.10821,0.10821,0.10821
0.00127,0.00127,0.00127,0.00127,0.00127
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00283,0.00283,0.00283,0.00283,0.00283
0.07597,0.07597,0.07597,0.07597,0.07597
0.13646,0.13646,0.13646,0.13646,0.13646
0.27744,0.27744,0.27744,0.27744,0.27744
0.49684,0.49684,0.49684,0.49684,0.49684
0.54207,0.54207,0.54207,0.54207,0.54207
0.5493,0.5493,0.5493,0.5493,0.5493
0.47889,0.47889,0.47889,0.47889,0.47889
0.62902,0.62902,0.62902,0.62902,0.62902
0.5844,0.5844,0.5844,0.5844,0.5844
0.19417,0.19417,0.19417,0.19417,0.19417
0.1844,0.1844,0.1844,0.1844,0.1844
0.06899,0.06899,0.06899,0.06899,0.06899
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00363,0.00363,0.00363,0.00363,0.00363
0.07986,0.07986,0.07986,0.07986,0.07986
0.26587,0.26587,0.26587,0.26587,0.26587
0.4581,0.4581,0.4581,0.4581,0.4581
0.42687,0.42687,0.42687,0.42687,0.42687
0.69803,0.69803,0.69803,0.69803,0.69803
0.46035,0.46035,0.46035,0.46035,0.46035
0.60769,0.60769,0.60769,0.60769,0.60769
0.66825,0.66825,0.66825,0.66825,0.66825
0.51779,0.51779,0.51779,0.51779,0.51779
0.25786,0.25786,0.25786,0.25786,0.25786
0.09675,0.09675,0.09675,0.09675,0.09675
0.06578,0.06578,0.06578,0.06578,0.06578
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00326,0.00326,0.00326,0.00326,0.00326
0.07424,0.07424,0.07424,0.07424,0.07424
0.26643,0.26643,0.26643,0.26643,0.26643
0.46036,0.46036,0.46036,0.46036,0.46036
0.56886,0.56886,0.56886,0.56886,0.56886
0.71368,0.71368,0.71368,0.71368,0.71368
0.76208,0.76208,0.76208,0.76208,0.76208
0.7498,0.7498,0.7498,0.7498,0.7498
0.62369,0.62369,0.62369,0.62369,0.62369
0.54471,0.54471,0.54471,0.54471,0.54471
0.44192,0.44192,0.44192,0.44192,0.44192
0.25099,0.25099,0.25099,0.25099,0.25099
0.06669,0.06669,0.06669,0.06669,0.06669
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0022,0.0022,0.0022,0.0022,0.0022
0.06997,0.06997,0.06997,0.06997,0.06997
0.25826,0.25826,0.25826,0.25826,0.25826
0.34124,0.34124,0.34124,0.34124,0.34124
0.46035,0.46035,0.46035,0.46035,0.46035
0.43222,0.43222,0.43222,0.43222,0.43222
0.64233,0.64233,0.64233,0.64233,0.64233
0.61924,0.61924,0.61924,0.61924,0.61924
0.49514,0.49514,0.49514,0.49514,0.49514
0.30914,0.30914,0.30914,0.30914,0.30914
0.3015,0.3015,0.3015,0.3015,0.3015
0.12305,0.12305,0.12305,0.12305,0.12305
0.0612,0.0612,0.0612,0.0612,0.0612
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03648,0.03648,0.03648,0.03648,0.03648
0.01729,0.01729,0.01729,0.01729,0.01729
0.16682,0.16682,0.16682,0.16682,0.16682
0.20951,0.20951,0.20951,0.20951,0.20951
0.26783,0.26783,0.26783,0.26783,0.26783
0.31247,0.31247,0.31247,0.31247,0.31247
0.25196,0.25196,0.25196,0.25196,0.25196
0.41853,0.41853,0.41853,0.41853,0.41853
0.04421,0.04421,0.04421,0.04421,0.04421
0.02528,0.02528,0.02528,0.02528,0.02528
0.0109,0.0109,0.0109,0.0109,0.0109
0.06397,0.06397,0.06397,0.06397,0.06397
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.04209,0.04209,0.04209,0.04209,0.04209
0.17523,0.17523,0.17523,0.17523,0.17523
0.29152,0.29152,0.29152,0.29152,0.29152
0.39436,0.39436,0.39436,0.39436,0.39436
0.49174,0.49174,0.49174,0.49174,0.49174
0.42164,0.42164,0.42164,0.42164,0.42164
0.48642,0.48642,0.48642,0.48642,0.48642
0.30431,0.30431,0.30431,0.30431,0.30431
0.19165,0.19165,0.19165,0.19165,0.19165
0.07697,0.07697,0.07697,0.07697,0.07697
0.06121,0.06121,0.06121,0.06121,0.06121
0.01653,0.01653,0.01653,0.01653,0.01653
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00613,0.00613,0.00613,0.00613,0.00613
0.09783,0.09783,0.09783,0.09783,0.09783
0.32512,0.32512,0.32512,0.32512,0.32512
0.35487,0.35487,0.35487,0.35487,0.35487
0.50036,0.50036,0.50036,0.50036,0.50036
0.22458,0.22458,0.22458,0.22458,0.22458
0.44414,0.44414,0.44414,0.44414,0.44414
0.32557,0.32557,0.32557,0.32557,0.32557
0.43878,0.43878,0.43878,0.43878,0.43878
0.04592,0.04592,0.04592,0.04592,0.04592
0.01813,0.01813,0.01813,0.01813,0.01813
0.05241,0.05241,0.05241,0.05241,0.05241
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00131,0.00131,0.00131,0.00131,0.00131
0.18258,0.18258,0.18258,0.18258,0.18258
0.25739,0.25739,0.25739,0.25739,0.25739
0.42606,0.42606,0.42606,0.42606,0.42606
0.45214,0.45214,0.45214,0.45214,0.45214
0.38091,0.38091,0.38091,0.38091,0.38091
0.35225,0.35225,0.35225,0.35225,0.35225
0.1796,0.1796,0.1796,0.1796,0.1796
0.08345,0.08345,0.08345,0.08345,0.08345
0.16889,0.16889,0.16889,0.16889,0.16889
0.0911,0.0911,0.0911,0.0911,0.0911
0.05341,0.05341,0.05341,0.05341,0.05341
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.06342,0.06342,0.06342,0.06342,0.06342
0.06674,0.06674,0.06674,0.06674,0.06674
0.17445,0.17445,0.17445,0.17445,0.17445
0.16511,0.16511,0.16511,0.16511,0.16511
0.28777,0.28777,0.28777,0.28777,0.28777
0.32131,0.32131,0.32131,0.32131,0.32131
0.20524,0.20524,0.20524,0.20524,0.20524
0.28262,0.28262,0.28262,0.28262,0.28262
0.2025,0.2025,0.2025,0.2025,0.2025
0.18364,0.18364,0.18364,0.18364,0.18364
0.13807,0.13807,0.13807,0.13807,0.13807
0.04113,0.04113,0.04113,0.04113,0.04113
0.00056,0.00056,0.00056,0.00056,0.00056
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00211,0.00211,0.00211,0.00211,0.00211
0.01092,0.01092,0.01092,0.01092,0.01092
0.02454,0.02454,0.02454,0.02454,0.02454
0.04214,0.04214,0.04214,0.04214,0.04214
0.0589,0.0589,0.0589,0.0589,0.0589
0.07876,0.07876,0.07876,0.07876,0.07876
0.08742,0.08742,0.08742,0.08742,0.08742
0.15016,0.15016,0.15016,0.15016,0.15016
0.10433,0.10433,0.10433,0.10433,0.10433
0.02529,0.02529,0.02529,0.02529,0.02529
0.01091,0.01091,0.01091,0.01091,0.01091
0.00531,0.00531,0.00531,0.00531,0.00531
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00131,0.00131,0.00131,0.00131,0.00131
0.01095,0.01095,0.01095,0.01095,0.01095
0.02459,0.02459,0.02459,0.02459,0.02459
0.04224,0.04224,0.04224,0.04224,0.04224
0.18242,0.18242,0.18242,0.18242,0.18242
0.29392,0.29392,0.29392,0.29392,0.29392
0.32373,0.32373,0.32373,0.32373,0.32373
0.20328,0.20328,0.20328,0.20328,0.20328
0.17767,0.17767,0.17767,0.17767,0.17767
0.11233,0.11233,0.11233,0.11233,0.11233
0.05655,0.05655,0.05655,0.05655,0.05655
0.01737,0.01737,0.01737,0.01737,0.01737
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00776,0.00776,0.00776,0.00776,0.00776
0.02304,0.02304,0.02304,0.02304,0.02304
0.0876,0.0876,0.0876,0.0876,0.0876
0.09414,0.09414,0.09414,0.09414,0.09414
0.09024,0.09024,0.09024,0.09024,0.09024
0.08713,0.08713,0.08713,0.08713,0.08713
0.07924,0.07924,0.07924,0.07924,0.07924
0.05844,0.05844,0.05844,0.05844,0.05844
0.04158,0.04158,0.04158,0.04158,0.04158
0.02628,0.02628,0.02628,0.02628,0.02628
0.01742,0.01742,0.01742,0.01742,0.01742
0.00213,0.00213,0.00213,0.00213,0.00213
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.07847,0.07847,0.07847,0.07847,0.07847
0.19177,0.19177,0.19177,0.19177,0.19177
0.21908,0.21908,0.21908,0.21908,0.21908
0.47047,0.47047,0.47047,0.47047,0.47047
0.34054,0.34054,0.34054,0.34054,0.34054
0.4814,0.4814,0.4814,0.4814,0.4814
0.34533,0.34533,0.34533,0.34533,0.34533
0.29946,0.29946,0.29946,0.29946,0.29946
0.28843,0.28843,0.28843,0.28843,0.28843
0.09435,0.09435,0.09435,0.09435,0.09435
0.05806,0.05806,0.05806,0.05806,0.05806
0.02052,0.02052,0.02052,0.02052,0.02052
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03871,0.03871,0.03871,0.03871,0.03871
0.04131,0.04131,0.04131,0.04131,0.04131
0.25791,0.25791,0.25791,0.25791,0.25791
0.25111,0.25111,0.25111,0.25111,0.25111
0.05964,0.05964,0.05964,0.05964,0.05964
0.06927,0.06927,0.06927,0.06927,0.06927
0.06927,0.06927,0.06927,0.06927,0.06927
0.06045,0.06045,0.06045,0.06045,0.06045
0.04367,0.04367,0.04367,0.04367,0.04367
0.03246,0.03246,0.03246,0.03246,0.03246
0.02047,0.02047,0.02047,0.02047,0.02047
0.00529,0.00529,0.00529,0.00529,0.00529
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0733,0.0733,0.0733,0.0733,0.0733
0.20378,0.20378,0.20378,0.20378,0.20378
0.29914,0.29914,0.29914,0.29914,0.29914
0.47447,0.47447,0.47447,0.47447,0.47447
0.42081,0.42081,0.42081,0.42081,0.42081
0.4125,0.4125,0.4125,0.4125,0.4125
0.52761,0.52761,0.52761,0.52761,0.52761
0.59692,0.59692,0.59692,0.59692,0.59692
0.5495,0.5495,0.5495,0.5495,0.5495
0.42551,0.42551,0.42551,0.42551,0.42551
0.23934,0.23934,0.23934,0.23934,0.23934
0.07759,0.07759,0.07759,0.07759,0.07759
0.00376,0.00376,0.00376,0.00376,0.00376
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.06295,0.06295,0.06295,0.06295,0.06295
0.23225,0.23225,0.23225,0.23225,0.23225
0.42437,0.42437,0.42437,0.42437,0.42437
0.56112,0.56112,0.56112,0.56112,0.56112
0.62382,0.62382,0.62382,0.62382,0.62382
0.6391,0.6391,0.6391,0.6391,0.6391
0.56633,0.56633,0.56633,0.56633,0.56633
0.54073,0.54073,0.54073,0.54073,0.54073
0.45283,0.45283,0.45283,0.45283,0.45283
0.40757,0.40757,0.40757,0.40757,0.40757
0.17834,0.17834,0.17834,0.17834,0.17834
0.06806,0.06806,0.06806,0.06806,0.06806
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.05524,0.05524,0.05524,0.05524,0.05524
0.24186,0.24186,0.24186,0.24186,0.24186
0.43878,0.43878,0.43878,0.43878,0.43878
0.59435,0.59435,0.59435,0.59435,0.59435
0.69949,0.69949,0.69949,0.69949,0.69949
0.75418,0.75418,0.75418,0.75418,0.75418
0.75009,0.75009,0.75009,0.75009,0.75009
0.63834,0.63834,0.63834,0.63834,0.63834
0.30488,0.30488,0.30488,0.30488,0.30488
0.20628,0.20628,0.20628,0.20628,0.20628
0.25291,0.25291,0.25291,0.25291,0.25291
0.08087,0.08087,0.08087,0.08087,0.08087
0.00445,0.00445,0.00445,0.00445,0.00445
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.05394,0.05394,0.05394,0.05394,0.05394
0.23574,0.23574,0.23574,0.23574,0.23574
